0.0094331,-0
0.0094498,-0
0.0094664,-0
0.0094831,-0
0.0094998,-0
0.0095164,-0
0.0095331,-0
0.0095498,-0
0.0095664,-0
0.0095831,-0
0.0095998,-0
0.0096164,-0
0.0096331,-0
0.0096498,-0
0.0096664,-0
0.0096831,-0
0.0096998,-0
0.0097164,-0
0.0097331,-0
0.0097498,-0
0.0097664,-0
0.0097831,-0
0.0097998,-0
0.0098164,-0
0.0098331,-0
0.0098498,-0
0.0098664,-0
0.0098831,-0
0.0098998,-0
0.0099164,-0
0.0099331,-0
0.0099498,-0
0.0099664,-0
0.0099831,-0
0.0099998,-0
0.010016,-0
0.010033,-0
0.01005,-0
0.010066,-0
0.010083,-0
0.0101,-0
0.010116,-0
0.010133,-0
0.01015,-0
0.010166,-0
0.010183,-0
0.0102,-0
0.010216,-0
0.010233,-0
0.01025,-0
0.010266,-0
0.010283,-0
0.0103,-0
0.010316,-0
0.010333,-0
0.01035,-0
0.010366,-0
0.010383,-0
0.0104,-0
0.010416,-0
0.010433,-0
0.01045,-0
0.010466,-0
0.010483,-0
0.0105,-0
0.010516,-0
0.010533,-0
0.01055,-0
0.010566,-0
0.010583,-0
0.0106,-0
0.010616,-0
0.010633,-0
0.01065,-0
0.010666,-0
0.010683,-0
0.0107,-0
0.010716,-0
0.010733,-0
0.01075,-0
0.010766,-0
0.010783,-0
0.0108,-0
0.010816,-0
0.010833,-0
0.01085,-0
0.010866,-0
0.010883,-0
0.0109,-0
0.010916,-0
0.010933,-0
0.01095,-0
0.010966,-0
0.010983,-0
0.011,-0
0.011016,-0
0.011033,-0
0.01105,-0
0.011066,-0
0.011083,-0
0.0111,-0
0.011116,-0
0.011133,-0
0.01115,-0
0.011166,-0
0.011183,-0
0.0112,-0
0.011216,-0
0.011233,-0
0.01125,-0
0.011266,-0
0.011283,-0
0.0113,-0
0.011316,-0
0.011333,-0
0.01135,-0
0.011366,-0
0.011383,-0
0.0114,-0
0.011416,-0
0.011433,-0
0.01145,-0
0.011466,-0
0.011483,-0
0.0115,-0
0.011516,-0
0.011533,-0
0.01155,-0
0.011566,-0
0.011583,-0
0.0116,-0
0.011616,-0
0.011633,-0
0.01165,-0
0.011666,-0
0.011683,-0
0.0117,-0
0.011716,-0
0.011733,-0
0.01175,-0
0.011766,-0
0.011783,-0
0.0118,-0
0.011816,-0
0.011833,-0
0.01185,-0
0.011866,-0
0.011883,-0
0.0119,-0
0.011916,-0
0.011933,-0
0.01195,-0
0.011966,-0
0.011983,-0
0.012,-0
0.012016,-0
0.012033,-0
0.01205,-0
0.012066,-0
0.012083,-0
0.0121,-0
0.012116,-0
0.012133,-0
0.01215,-0
0.012166,-0
0.012183,-0
0.0122,-0
0.012216,-0
0.012233,-0
0.01225,-0
0.012266,-0
0.012283,-0
0.0123,-0
0.012316,-0
0.012333,-0
0.01235,-0
0.012366,-0
0.012383,-0
0.0124,-0
0.012416,-0
0.012433,-0
0.01245,-0
0.012466,-0
0.012483,-0
0.0125,-0
0.012516,-0
0.012533,-0
0.01255,-0
0.012566,-0
0.012583,-0
0.0126,-0
0.012616,-0
0.012633,-0
0.01265,-0
0.012666,-0
0.012683,-0
0.0127,-0
0.012716,-0
0.012733,-0
0.01275,-0
0.012766,-0
0.012783,-0
0.0128,-0
0.012816,-0
0.012833,-0
0.01285,-0
0.012866,-0
0.012883,-0
0.0129,-0
0.012916,-0
0.012933,-0
0.01295,-0
0.012966,-0
0.012983,-0
0.013,-0
0.013016,-0
0.013033,-0
0.01305,-0
0.013066,-0
0.013083,-0
0.0131,-0
0.013116,-0
0.013133,-0
0.01315,-0
0.013166,-0
0.013183,-0
0.0132,-0
0.013216,-0
0.013233,-0
0.01325,-0
0.013266,-0
0.013283,-0
0.0133,-0
0.013316,-0
0.013333,-0
0.01335,-0
0.013366,-0
0.013383,-0
0.0134,-0
0.013416,-0
0.013433,-0
0.01345,-0
0.013466,-0
0.013483,-0
0.0135,-0
0.013516,-0
0.013533,-0
0.01355,-0
0.013566,-0
0.013583,-0
0.0136,-0
0.013616,-0
0.013633,-0
0.01365,-0
0.013666,-0
0.013683,-0
0.0137,-0
0.013716,-0
0.013733,-0
0.01375,-0
0.013766,-0
0.013783,-0
0.0138,-0
0.013816,-0
0.013833,-0
0.01385,-0
0.013866,-0
0.013883,-0
0.0139,-0
0.013916,-0
0.013933,-0
0.01395,-0
0.013966,-0
0.013983,-0
0.014,-0
0.014016,-0
0.014033,-0
0.01405,-0
0.014066,-0
0.014083,-0
0.0141,-0
0.014116,-0
0.014133,-0
0.01415,-0
0.014166,-0
0.014183,-0
0.0142,-0
0.014216,-0
0.014233,-0
0.01425,-0
0.014266,-0
0.014283,-0
0.0143,-0
0.014316,-0
0.014333,-0
0.01435,-0
0.014366,-0
0.014383,-0
0.0144,-0
0.014416,-0
0.014433,-0
0.01445,-0
0.014466,-0
0.014483,-0
0.0145,-0
0.014516,-0
0.014533,-0
0.01455,-0
0.014566,-0
0.014583,-0
0.0146,-0
0.014616,-0
0.014633,-0
0.01465,-0
0.014666,-0
0.014683,-0
0.0147,-0
0.014716,-0
0.014733,-0
0.01475,-0
0.014766,-0
0.014783,-0
0.0148,-0
0.014816,-0
0.014833,-0
0.01485,-0
0.014866,-0
0.014883,-0
0.0149,-0
0.014916,-0
0.014933,-0
0.01495,-0
0.014966,-0
0.014983,-0
0.015,-0
0.015016,-0
0.015033,-0
0.01505,-0
0.015066,-0
0.015083,-0
0.0151,-0
0.015116,-0
0.015133,-0
0.01515,-0
0.015166,-0
0.015183,-0
0.0152,-0
0.015216,-0
0.015233,-0
0.01525,-0
0.015266,-0
0.015283,-0
0.0153,-0
0.015316,-0
0.015333,-0
0.01535,-0
0.015366,-0
0.015383,-0
0.0154,-0
0.015416,-0
0.015433,-0
0.01545,-0
0.015466,-0
0.015483,-0
0.0155,-0
0.015516,-0
0.015533,-0
0.01555,-0
0.015566,-0
0.015583,-0
0.0156,-0
0.015616,-0
0.015633,-0
0.01565,-0
0.015666,-0
0.015683,-0
0.0157,-0
0.015716,-0
0.015733,-0
0.01575,-0
0.015766,-0
0.015783,-0
0.0158,-0
0.015816,-0
0.015833,-0
0.01585,-0
0.015866,-0
0.015883,-0
0.0159,-0
0.015916,-0
0.015933,-0
0.01595,-0
0.015966,-0
0.015983,-0
0.016,-0
0.016016,-0
0.016033,-0
0.01605,-0
0.016066,-0
0.016083,-0
0.0161,-0
0.016116,-0
0.016133,-0
0.01615,-0
0.016166,-0
0.016183,-0
0.0162,-0
0.016216,-0
0.016233,-0
0.01625,-0
0.016266,-0
0.016283,-0
0.0163,-0
0.016316,-0
0.016333,-0
0.01635,-0
0.016366,-0
0.016383,-0
0.0164,-0
0.016416,-0
0.016433,-0
0.01645,-0
0.016466,-0
0.016483,-0
0.0165,-0
0.016516,-0
0.016533,-0
0.01655,-0
0.016566,-0
0.016583,-0
0.0166,-0
0.016616,-0
0.016633,-0
0.01665,-0
0.016666,-0
